공원,섹터,대표제목,보도건수,언론사수,언론사목록,최초보도일,최종보도일,대표링크
한려해상,탐방시설,"한려해상국립공원 장애인 바닷속 탐험, 스쿠버 다이빙 체험 운영",1,1,한산신문,2024-09-30,2024-09-30,https://news.google.com/rss/articles/CBMibEFVX3lxTFBZQkpoV1IwMzNvU0lHcWxCMEpFemF6ajJJN2ZvMTM4alpJbV8ybmRDNjdvZ1MwWkxXaWZWdjE2ZnBlazFNZnB6cG1OYUFOWnRuVEJNWG9SQ1hDMEhhS2RjSU1JZjEycG5mTHFsUA?oc=5
속리산,기타,"속리산국립공원사무소, 청렴계단 걸으며 부패척결 다짐",1,1,보은사람들,2024-09-26,2024-09-26,https://news.google.com/rss/articles/CBMibkFVX3lxTFBFVDJvbmxLT0ptbU1ibUtCUVNNU2Q0cHk2VHJtV2NBTk1zd1BpcnVWdnRyUTFIQnQ1YWFpbnJKTU8zRy1kVmVzMHNrOG5xX29TUFlkR3dKUHpvMFBoc0l5TWhlS1V4NDduall0WThB?oc=5
월출산,기타,"11월1~3일 월출산국립공원박람회…'월출산, 달빛 넘나들이' 주제",1,1,뉴스1,2024-09-24,2024-09-24,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBBM09HV1hNaElZcUxpUGxnazJ3eGlxRnJWMEY1OS1sX2Z3VHBRV3NodjhpandzYnRjdEJRazRxX2psOTlzNl9RNk4yN2ZSVXNQa0I4bC1rcWZUSVExS0Vr?oc=5
경주,탐방시설,경주국립공원사무소 가을철 탐방 시 벌 쏘임· 뱀 물림 사고 주의당부,1,1,경북매일,2024-09-22,2024-09-22,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9hNlRZX0R6elNLWVVwS2lnOVFfSkl4TWRxZGpqa2prc0JLb0RYcjV3ZGZ3bjM0aGRydktxbnd0cGJ4QlpXSEwxV3JlMFdGSWoyWnJ2RTJiRmJFTTg?oc=5
(전체·공통),기타,미국 글레이셔 국립공원에서 곰 습격으로 등산객 부상,1,1,시애틀코리안데일리,2024-09-20,2024-09-20,https://news.google.com/rss/articles/CBMib0FVX3lxTFBhM2t5bjdpb3hqZGd5X1FoSDNlQy1TSWNCV2lvWk9xVk9LS1E3cW9rZnhBTUtTM21VaUtMNWN6aXY4eVhlWDZJYk52SUY1ckM2RlFOMmtNTGJSaWloRThaazZQcEplUXlDYmRaemZ6a9IBc0FVX3lxTE9YX25GTHhOOVlPdlBhS0hVVVNjc3dMTVlueUlOM1BaSTNvTExZV2dlOG81em5oRmdydVAyOXdRdW82TEJqRExPNlZoWjJNcy0wLU9RVlJuS3l1WkFWSUhObWRJem9lNmo0V1ZVcGZBTUZERFk?oc=5
(전체·공통),기타,"'부산→서울' 8시간 10분…국립공원 2만 인파, 크고 작은 사고도",1,1,뉴스웍스,2024-09-17,2024-09-17,https://news.google.com/rss/articles/CBMib0FVX3lxTE9SR3lUUlN0Wi0tdHZlSjRYekhMT3YxT1J6UUJzTWx1UXREX2VfR29NRFdEWEh0TE1BWmk4S2JkRGd4LS1ybUt4UElUc2ZJNzZCMnAzdWVQMVZqalJyb01nZVJScnVkYWRjbUxvdDdtSdIBc0FVX3lxTFB2eC1iT1FTdlU3aHB4aVhwdGduX1BIV0lROVAyOWJmanVIOXVPaE1PVUpPci03Wngwdm9RcmRmWEFBUm5XQVFNUGszTm5kaDBkRDVTalNwLUppVXRfeG5PSzJJYkJGaHBvWlhRTm95aThqNUk?oc=5
설악산,구조활동,짙은 안개 속 13시간 밤샘 사투… 설악산 조난 등산객 구조,1,1,강원도민일보,2024-09-13,2024-09-13,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9CM0k1LVdiTFRfeXZic29vZ05Vakx3U0JvVW9QUF9kTktlNUFBNG1mWHJJVkJtZUxYTTVHdEVHXzZ4TnUyZDZlcEY4OGpDZzJlWE5qSFJkODhpVmZxalpBS1ZVQWdDbE0?oc=5
오대산,기타,오대산 명소 평창 월정사 앞 금강연 휠체어 타고 관람 가능해요,1,1,강원일보,2024-09-11,2024-09-11,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1WbUhaRjZKb1lMQzZWUzJfbzVfSEZZd3pQTFFLck9UVDlSRmpVTjRaUDRHSFFEMEhETDZqUE9nbkhQRUwyd2htUjd1QkxQTHo3SE9menQ3WQ?oc=5
오대산,탐방시설,교통약자도 오대산 명소 '금강연'에 더 가까이…편의시설 설치,1,1,연합뉴스,2024-09-11,2024-09-11,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5nczh2cDd2SlZZVXNMMlJNWFRpVnV6aHlsTElVUTFTNjBEanZEcWtyajFvRUVuRlFIQ29MNXVISDRCMTI3YkhYMnVGRWpuZHNESzdLTDZqZjlITHPSAWBBVV95cUxQVTU1akkyQTZGOHgwV3IydHB5MEJIbmlXcnd5SV9HSzBGbWhHR2hSZ3dSV2lPaU9BX3MzX2NWTVpfOVlGWF9qT2U3TGVFRUt3XzQ4UE1BbktxZmxZSE9TTTc?oc=5
북한산,구조활동,북한산국립공원도봉사무소 뱀물림·벌쏘임 ‘주의’,1,1,ecojournal.co.kr,2024-09-11,2024-09-11,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9EU1NYdEpuWm9Eb0tDQTFMQnoxNUZlVkoyZkp4SW9DYjNoNzBhRTBuQ0NNQTBSWGxWYkdXNC1lcUlmSnVJaUZPa2ZGaGNSb3hGQ0o0Rk5NOXZheGhvRzlR?oc=5
(전체·공통),재난안전,"국토안전관리원, 국립공원 소규모 교량 합동안전점검",1,1,중앙뉴스,2024-09-10,2024-09-10,https://news.google.com/rss/articles/CBMibEFVX3lxTE84RzNUNDEtT3B5cTRvbENxWEFOWlZyNXpBcUlVRTRCMEZIalhjUDlLYlpXRzJtM2tBQXlNMzZBXzBCek1YYTZxWnFtdGtFdFpSYjd3VEZVTjV2VEh3MGp4WW50Y2NHbXpwQk5BYtIBb0FVX3lxTE9oMWFNenNJVzR0Uk1vLW9uUDhBa2YteGJCTG1MSkxvcUFCZnlKTFpNUGZrRlBMdXE2bzRSWUVxTXV5R3dzVk9hVFpmNnJpZkFxaW5aZHR2VVJuQXFEckxKZ2d1TjBYOGJFVThjdlpSaw?oc=5
치악산,자원보전,[포토] 치악산국립공원서 멸종위기종 ‘금강초롱꽃’ 활짝,1,1,뉴시안,2024-09-09,2024-09-09,https://news.google.com/rss/articles/CBMiakFVX3lxTE9sQlFIU2dWdGh1ZDdKdWRGRkZTUE9RQlpFdTQwQnJaenQ1bnFTU2NlUkZPSXBJOGkxUWl0b2diTWZqa2tQeXIzQV84SEZCMDBLMzdtc3JhVHpIYTJwT0lQaDdzUHI0aW5oWmfSAW5BVV95cUxPUzNhOW1WTFFuSzZ5ZFpVU1ZRaVBhUkZhTnd4NnVleXdRQThyVk5WY1pJQTdtenJvUnVwd1RsbTVjck9KU1RNNkRNMkk0bXFRN0ZlcDFfa29uNmswR2czUmVqTU1rQjdid1VvM1JhZw?oc=5
치악산,기타,우아한 자태 뽐내는 치악산 '금강초롱꽃',1,1,연합뉴스,2024-09-09,2024-09-09,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5DbkppUzZmd1puX0d5UnQ2RUtDUDZtVzhVS2JMaDVqVkxPZlJMLWMwWEFnLXgtSDVBdHdNU0dsUDc2TGNmNEJpWE5tV25ZZFV1Zlh6dEtjalF5QnfSAWBBVV95cUxNcllSMGZtdTVjdVBtZWZvUnYzOWktM0hJWVBfTDNieDZtMnFiQ0xGdWw1MUt0NFUyY3NtZjlSVXlaR1cwWmpFaTl5NDE0cDNQOG9mS3lJeGRQSlYtQ1FnWm4?oc=5
내장산,기타,"내장산 국립공원, 우리글진흥원 이가령 교육원장 초청 스토리텔링 특별 강연 성료",1,1,dhns.co.kr,2024-09-08,2024-09-08,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5ieGw5M0ZzOV82NmlCcGx0cnJKYlgwazNzZ1BKdU9zRTlSOFBVUTV0MXhDXzZ2X29uNm9ONWU2NjRuUUg5YXJGN3JlOVJqYlAxcWhhV3EtbmtTOEN5NnBJdnMta0JKOEE?oc=5
가야산,기타,[포토] 가야산에서 가을꽃 향기를 느껴보세요,1,1,ynenews.kr,2024-09-08,2024-09-08,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1xdDhja1lhVmtJeUpyNGl5Q0gtR0ZKYi1WbUgyd1VOVnhvdGpOY05GNjE5NjVjOWRuRUdtaWxkUzluNThNbzVMdXYtS1VJLWxtcnJMWlpKN3pmTUdXUzNZa2xicXAxcTQ?oc=5
가야산,기타,"은분취·물매화 방긋, 가야산에 가을 향기 피어났어요",1,1,뉴시스,2024-09-08,2024-09-08,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9xR3JnX0pMUkJ5ZVpMU2ZzeEI0Y2RPWmRLTjJnRTVnN1FpbEkzWDZmMnk5Sjc0OE5DVEFiZUhtVjRYQ29HVjZmZXJUOVZHbWh6dkdDU1o4Szdid0RVVTFnR9IBeEFVX3lxTFBlVFE2a095VjZ3aHk1aG1GTkNNUUQ0MzRSVkxwRjR6WGg2bFZCWkVPM2pqdVBhNUUwakFXZ2FXREliOXJIZkZzQlhnTDI4REExSUhUdHBWOW0tSEp5MXI2YnQ2d2p4bS1idEdoMUl0UlRmLXg3ZDEtRQ?oc=5
치악산,탐방시설,"영상앨범 산, 가수 김동완과 함께하는 ‘치악산국립공원 종주’ 등산코스… 성남탐방지원센터, 상원사",1,1,한국강사신문,2024-09-07,2024-09-07,https://news.google.com/rss/articles/CBMicEFVX3lxTE9QVW52RXlrZWREcjhWWWdSdUNHajhWVUIzY1V4QTdRS0w5Q21pS28wdnJNcEliTUVpODJpYnJkV1dudWJ1c3IzVGJZRmRFYlJDbXluc0Frazh3ZGtPbUtVQXZRcVdMQXJiTGJRQWxyOU8?oc=5
계룡산,탐방시설,"계룡산의 비경, ‘계룡하늘소리길’ 탐방 참가자 모집:경인투데이뉴스",1,1,경인투데이뉴스,2024-09-06,2024-09-06,https://news.google.com/rss/articles/CBMiQ0FVX3lxTE5IVlZycVB0RnRNajJObmlUTlAxZFF3cFVKTVZxdWRkZURPcDB6VFE0VGlBOVg3Y0REb1NlNHFvU2ZDcXfSAV9BVV95cUxPV1NJZEFpeUdGblFIaW9GSks3SXhQcXZtd0QyNG03SVhiVkdDenlBODUydVB2dHY1UlJBT3JTS3pMemstQXAtd3hFMDNsc3VEempyRkxvdUU5aU5mZ01UQQ?oc=5
(전체·공통),자원보전,"국립공원 생태자원, 지도로 한 눈에 볼 수 있어요",1,1,대한민국 정책브리핑,2024-09-05,2024-09-05,https://news.google.com/rss/articles/CBMibEFVX3lxTFBuUXNzQ3NfcXd1Z01BdENsMVl2SmE4MzEydUZyNUFfNWNtd04xNWVkelNVczdfN2hlbm1uVHdKLTRvV0xkbXVicjRWdkxHMVVCYnFFLXZSaWJhRUlhRXJQNWdVX2wwQUM1ZlJQWA?oc=5
경주,기타,“사고 비용 빼돌리고 갑질까지”…경주 버스업체 잡음,1,1,KBS 뉴스,2024-09-04,2024-09-04,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9zMXBfX0RNVUdjb3I4N2d5TXVGdl80Q1JZZWdMeEZIOEFXeFhLRUhXeFE0WlRhMTJGRjlBeTBYTnp2M0VOMkJwOGR3VTBGU2F5NUtFYkhxNXhKWk0?oc=5
한려해상,기타,"한려해상국립공원동부사무소, 종합청렴도 향상 ‘도전! 청렴·윤리 골든벨’ 개최",1,1,hanryeotoday.com,2024-08-30,2024-08-30,https://news.google.com/rss/articles/CBMib0FVX3lxTE1qZWV2S1FPVDFVTFczQVd4MDJJRnJEUjdvUDRZM3JMWDdFY1FnV1JGSWs1bFZUN3J0NFl6WGRGeldLUmRjRmFIaFNHcW45d25SSTY2MkEtNUJ2MTE4MmFheDNyVU9fcWliYXkwa3dHQQ?oc=5
무등산,자원보전,[생태여행] 국립공원 자락 청정지역…'무등산 평촌명품마을',1,1,우먼타임스,2024-08-30,2024-08-30,https://news.google.com/rss/articles/CBMib0FVX3lxTE5PNGh2a0FXR3E2eXhnelNDa0NyNURmY3F5RXotZ1NRZExVb3hBNW5reEJXbkJ6OHlIeFRXNlhDMGFGeVhDZ05nU0E3S2tUak94Y1FyeWNkYlF2MW9YM3lNaUIwMmNMTy1RUXM2OVc0a9IBc0FVX3lxTE42Y0ROMmFiMFUzU0NYSE5uSTdkZWJ1S0NDdkxfbzNBdHhjRHJUckxsVkRwVm85UVM3eWhIYXlTMjZpRDhVS2Y3Umc4dGhWQ19GbW9pdDBSUXFYSW9SdTRDV293bDFyTDNCc2tqTjZRaFZwejg?oc=5
내장산,탐방시설,내장산국립공원 탐방로 붉은 백양꽃 '활짝',1,1,jjn.co.kr,2024-08-26,2024-08-26,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5wN2p5SUpGdlJ6VlN3ZmJmZE9QdW5FX0JYdDRTbGlqMlo0S0FwY09mSjQzYkJicktSMlZPOU9tbU9VRXpWWTBGc2xqakFHelp0NVdOa0pRaGlDX3BoREZ2X2hwQkg0UdIBakFVX3lxTE84U3RLUmgxY1lKWWtiQ3JnRU5WeV8zejB1UFBjTlpWc2ttSzU1QjR0WVdrRnNXLUMzTktzdzRCQ1ZGQ0luSnJKSWtaRGkzWWR3VjRfZnRxM2V2WHl0VnE4U2VBblFRSWNLcnc?oc=5
(전체·공통),재난안전,"태풍 '종다리'로 차량 18대 침수, 3명 구조‥국립공원·산책로 출입통제",1,1,imnews.imbc.com,2024-08-21,2024-08-21,https://news.google.com/rss/articles/CBMid0FVX3lxTFBGWmp4WEJfUmpRcGJNRTFRTjdZbERocnc2S1lvZlpSRlJlYWFjZEwxUWZVZzRRTXY3STZoUHdaWDEyUkNGaHBqRUZmWk5qbXc5X3JwZFdkTjNnN2dhVWlXOFlXR0JLdVRjWm1RZ0JjU3QwNzBJeXZn0gF3QVVfeXFMTXc4b1hRSWxpQkE0c3M5ZWowVUtUbER4OFVib0xtVDdXVlh0VWVaSUN1a3k0aGQzWGUta184Z1hCTnNMLThMQ0RiSk11QW5KNXlTZ0dSaWo3ODBBakdhbUVodktVVTVfakI0QWJsNkFQMXNZazNZcXM?oc=5
속리산,행정,[청년의 꿈을 응원합니다②] 이일수 국립공원공단 속리산국립공원관리사무소 6급 주임“진정한 노력은 꿈을 이루게 한다”,1,1,당진시대,2024-08-09,2024-08-09,https://news.google.com/rss/articles/CBMibkFVX3lxTE5GTktlSXllNWlOOFZJWGx0VVRXRHRtWVFpVW1EZ1ZMTVh5MVZMS0g0enJkaXhrWEFxRUN0aDdkRDU4N29pdGZUS3hBYWJIeWNWUTJSNERqaWE1THZzWTRWb0ZyNkRGWmthQzYyd093?oc=5
변산반도,탐방시설,[변산반도국립공원 야영장 조성] 국립공원은 ‘국토부 2중대’…직소천 야영장 개발 비판 나와,1,1,부안독립신문,2024-08-09,2024-08-09,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9OVEY2SjVxYXNrLUgwUVd0WW9lOTdiLWI1Qm9PalhnSnVCeXJlNE1aOUlMRUg0NG9qSWdqSU15ZUlDdmxFZzFPZDJnLWtIY0o1NnZnd3ZfMW9SMGMtSTBSTXoxNF83QQ?oc=5
금정산,행정,국립공원 지정 코앞인데… 산악자전거에 신음하는 금정산,1,1,부산일보,2024-08-09,2024-08-09,https://news.google.com/rss/articles/CBMidEFVX3lxTE9tTjZyYk9GOHNXeGtEM1ZTYmx0bUZiUlItanFwenlJSE9vMWVQanZJdXhlX1VUTFdmVGpfdVZXSnpEaWxEOE1TZU5Zd1E5dkUwVjhsbkFKYmpsMkFZV1RReEdMMmlxbnJoN2JqOWFTSmYya01n?oc=5
팔공산,자원보전,"멸종위기 18종, 천연기념물 13종 팔공산 `국립공원 종합 계획` 나왔다",1,1,영남일보,2024-08-01,2024-08-01,https://news.google.com/rss/articles/CBMia0FVX3lxTE4waUhJbUlla09yb1lMNFV4QjFLZ2RyVnBuODFrSUNiOXBsbVdXUWRoaHI3Q1pEdFVCRjdmMnJMNVVEQ2xxLW15VTl2LU1DS3l3NzlMVlRlVmRKVmhpY2ZQcnRqbW91SmZSaThn?oc=5
지리산,기타,휩쓸린 가족 못 구하고 발동동…지리산 물폭탄에 103명 '대참사'[뉴스속오늘] - 머니투데이,1,1,머니투데이,2024-07-31,2024-07-31,https://news.google.com/rss/articles/CBMia0FVX3lxTE9McWIzMjRPYUNxLXVHR1NWc3R0T09DTXBUYW15bnMyeTNSZG83elFkNmtoQWs5TVVaS3gwNzdVOFpXdjMtWDdQWXh6REtIZDFJYlhyU3VkdkN6b1R1ZWd4OHlNSVQ5b0hycWtj0gFwQVVfeXFMT1NNVlpSZUpycF9TUkRSTTMtVjljOU5SbEVuSXJxa05FRjRNMTBsM1B6YUx1dHhKd28yclpldndqTWhwYi1aY2xQY2pKbFpteThaV0dzQVpnOTExR0JhLTh5SXVVc3N3bHd0eGRkWHl4dA?oc=5
팔공산,기타,팔공산국립공원 종합관리계획 수립,1,1,대구일보,2024-07-30,2024-07-30,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBRTE9KSmxYLWxJS2xVWGhucXNYUVlBZmxRcVlDaVk5djVmck5Ya3ZDZy1UeFRQckdYa3A3MEUwZEJqOUJha2VaX05fYWg0bTFsUmdjMWhfX3RYaUxoYTlkeEdaMFhxNk83?oc=5
팔공산,탐방시설,"경북문화관광공사, 안동호반·팔공산금화자연휴양림 문화탐방·치유 프로그램 운영",1,1,뉴스웍스,2024-07-17,2024-07-17,https://news.google.com/rss/articles/CBMib0FVX3lxTE1QVkxjQkRPZlFBcS1kSExyd3JEWXg4R01DOENJdmVtUVR5Z3hhNTdBZzRLQVhRZlhDLTl2dk5RZ2xpSlFJME5Na1d2YVFsREh4NS1fQlZlZFEwQWhCTnAyZlpHbGI0SzJpeEJxU0hOMNIBc0FVX3lxTE9FbGpXZV9fbGc0STIxV0NIYUlnWWNHbnpIRWc5UDA4WjJHRHNEYTAtSWtaVFhrZndkTUQzZDFYS3Nxbk1maUpRbDhBTThxa1V2b1RlQS1pVUZTZEFCeENmYUdnSjNqYTdHWE1CMHZnWkh2ZVE?oc=5
경주,재난안전,"""경주 토함산 3곳에 산사태보다 위험한 '땅밀림' 현상 발생""",1,1,연합뉴스,2024-07-16,2024-07-16,https://news.google.com/rss/articles/CBMiW0FVX3lxTE56UXJ0bVUxYmRpYWdoUk0wakpzZ0ljWkV6WUxKS3ZQR2lrZmZwcXU5cjZVZ211UURoT1VjM3I2Uk10ckpMdkNTWFVOOU1aaWFPSmp4LUNJdTVBdnPSAWBBVV95cUxNby1aNFJ3anpmUTR2dGluZUpZNlJUWDVDbTEyRnVKUjB5MjVwd095ZkZzdTdYbl9BVnFoWVkyU2VGVWl0WU1lNENPaFR3UkJxWXg1bGlGbTRWWXlIZnJDYlU?oc=5
(전체·공통),기타,바익마 국립공원 내 ‘곰의 집’,1,1,VOV World,2024-07-15,2024-07-15,https://news.google.com/rss/articles/CBMihAFBVV95cUxQQ01NMHVCMV9xS3ptWlFvYkN5RFRyRVJKNy14RlFGUk1tcjh6a25zdnlQZUJLQ2p4WHNRYmJTSDV5OXFCckhUXzFCS2tSM2kyWlNZeWdad2RjWlZ0ZTVFUEJpZkYteElLNnVWSFoxLVE5QnNmdEhod2Q1LWdhbzU1MDBkWkw?oc=5
소백산,탐방시설,소백산 삼가야영장 “다양한 체험활동 이용하세요”,1,1,영주시민신문,2024-07-11,2024-07-11,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1fc3hfZ3VoZ2NFX3pHTlRyQVY5WDdfaFJzSjFyVDNpcU9TaEFBRDZ4aXBva2xMNWlBZFJVeFFRbTlKREVfQUVVdVRjUG9UenBlcV9kLXY2VGV1NmJyR29TWFkzZmt3OHI3?oc=5
북한산,자원보전,북한산생태탐방원장에 장맹배 고양시청소년재단 사무국장 영입,1,1,퍼블릭타임스,2024-07-10,2024-07-10,https://news.google.com/rss/articles/CBMiakFVX3lxTFBCSkotZVdpRkJJQWRjMnl3dnNUUmtYSi1LT3pqaXBWWXhidXRDQ0dOVVdTSmE1VVJrX3dJcmxPYzk4U2gtLXZsbTdmcDk4Z2xqZFFXR2hYemxWVkZZUUZHUFM2Wi1ZQmR4T1HSAW5BVV95cUxNSDBfRnhOZmhCTUZvUnNYVVZaemNObXBmNkR5N0ZkM19wdXhaUGRtRUNyUG0yNzBheG5ETG02UEpPTXNJUTJUb2gyb2tiaWNZT1NWeG5oMHROcjlsZDk2Q0VOS0Z6a19hQ01XZ2J0UQ?oc=5
경주,재난안전,[정부] 경주 국립공원 산사태 피해지 범정부 협력 대처,1,1,워터저널,2024-07-08,2024-07-08,https://news.google.com/rss/articles/CBMickFVX3lxTE5zelluQWtfR1NFRm5HM3lPLXdISWZMbnhQV1pNUDhGTWIzbDVuMkpBQ0NDbDZ1cG1FemtFaGJwNExIZU9qcG82dDFCNHpiX0NMNzJ6QnRRWUg0VWN6MmpRak1DdTZCR0F2VVlOMWx4NWN1d9IBdkFVX3lxTE82Vm1UWGdCbXE0TmNpRjdtbWtvVXVMREFJNmpINmtmY1NXNWJyWWZfdHRUbzRpdjVRcks0YktEOEdRbVprUG15Zy1TUE1UVHp3U280eF9wcW1ReGZWaGY3WmpoMEZZTkFCVmRRbURibXpuVmZFb0E?oc=5
지리산,재난안전,"'지리산 폭우 참사'… 장마 시작되는 지금, 다시 주목받고 있는 사연",1,1,위키트리,2024-06-28,2024-06-28,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9oMXFRTGRyVjlDREJJSXRXVlRyZWdCM0x6WDdCREt6T2NmbmFDWWZMUnkzWWpNUG9BOWlDNFhRTVROY3BMNk43Z1BuLUZVbTJ4cE96WQ?oc=5
태백산,자원보전,"태백산국립공원, ‘자생식물 증식장’ 조성",1,1,KBS 뉴스,2024-06-27,2024-06-27,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9hR0FYdVJ1bWpoR3JHamZRdmtXS19EbDh0Qk1kdnhRSmFqbi1nUU8yMndfQldIZEE2VmxRaGNoUFIzelJmZW9zN05xekRWUEVzRDZoMWV4Y3pyVFU?oc=5
(전체·공통),탐방시설,국립공원·미술관서 야외 결혼식…공공 예식장 48개소 개방,1,1,파이낸셜뉴스,2024-06-26,2024-06-26,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBiaFlwUTk2WHNCa0lUUUxvdjNFWmpIOWxhY1IyVTA3RlQ5ckc5MFJOclc4MHBfVmxENXFQeG5WenZNVGxpTlVoVVZBbE9lWmRya2dXcWkxci1Tdw?oc=5
치악산,기타,“치악산은 역시 경유형 관광지”...당일치기 방문객 70% 이상,1,1,원주신문,2024-06-23,2024-06-23,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9sTTg4VXlnQUpkWF9PSHVHNzRJM09lSXczQktRRmcwdUhkOWtfRHhNdUdKZFEzLTdvVHQwOUhMZVhZVWZORWVmMXgwaUhyZFpfWFQtUGtHMEJ6WHd3MWEzZ05SaVZZQXJu?oc=5
지리산,탐방시설,"지리산을 시작으로 국립공원 탐방로 타이어 매트 전면철거, 자연유래 매트로 교체",1,1,K스피릿,2024-06-19,2024-06-19,https://news.google.com/rss/articles/CBMib0FVX3lxTE96TXRnNkM5SDJ0MFZxLXo2aTRRNkp4X0Zhc2VhU1ZSNHhGdHotU3p4ZzdGeWFHdnFneHk0aFZveDhtUVZtQ3hNNml2SEg0bDJqMWhpX283ZG5LbHdEVHVUdlRyRFhET3BhczBCS2lWQdIBc0FVX3lxTE1CV240emZBNGpWUFlEOERabGE5TS1Kc1QwMlFBb0diR0doVUQ3cDA3dnJEX3pKRjZSaEZKXzUyOXNvbjF3MXJJaEtZeXFDMnFsek1jX3U0SHROUnhfUDVYb2lQLU92ZnhLR3ZDRXVUTnlNREk?oc=5
(전체·공통),탐방시설,국립공원 탐방로 타이어매트 전면 철거…야자 매트 등으로 교체,1,1,지디넷코리아,2024-06-19,2024-06-19,https://news.google.com/rss/articles/CBMiVkFVX3lxTE11clRzc3ZEUnQtdEJLN0RWdy1KMTRNOGtIR1ExY2V6N1ViR3l1VXRKc2YzYVBmVHdGOVJKdFJHaWZnZWE2cEd4R3FRLWV0NWtNd0RGN1ZR?oc=5
내장산,기타,정읍 내장산서 조선왕조실록 이안 기념행사 열린다,1,1,전북일보 인터넷신문,2024-06-17,2024-06-17,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1qckpVZHp0VXFEdFZqLWk1Qnl2cXRjbEUyR25fVl9ib2xCMDRaR1Rlb2RBNkdWRHlNV1hxdW1WLW02VEtXX1pZc0I4TDkzS1VsOTJzWdIBWEFVX3lxTE9BYU9XQVR3Z2ZLZmMyWElBZjZfMkN4VVR5MHhNZEsybmlLNVdoNnczc2tHRFBOYlVpVkRzNkZjR0NwVEp4NHlBMXA3SHZFcTdta3ZQektWanQ?oc=5
월악산,기타,월악산 산행 중 땅벌에 난사 당해…20분 만에 살충제 든 레인저 출동,1,1,월간산,2024-06-12,2024-06-12,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBYSHFBVGk4QlhOdURDNXdsXzh2TVE3S0NmSjRpNVhpaktEMXFmZ3RGZTBlUVFNYjJ0Szg0WUs0WHhvRENvaHBTQ21hMzlNMHAzbkpBZ0NRVWZzenhncHk4TU56SE5Jd9IBakFVX3lxTFBtaVV5Rms0ZGNwU2JiT2lYd3lDYU1OUlRsZ2oyb01mZjN0VUpGaFNJbEhSVWZJMUtMM3lGeVNTR3cyQUVndEhUZ1lxTWRqUU1aRDI5S1JyU3k4aS1Oa1hVeWlROU5NNzk4Nmc?oc=5
(전체·공통),자원보전,[포토짤뉴스] 기차타고 편안하게 ‘국립공원 생태여행’ 가볼까?,1,1,토요경제,2024-06-12,2024-06-12,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9XSVJjNnRvdVhSODZkdTk5XzRPMm5ydkhuUWVVZUo4Yms1RXFNZGRBRzVMbzJVY0FlSldSdUk2ZElKbnRjZmVtek9lN20wX0t4emY5eXNvWjNUWWMxbkhOU9IBb0FVX3lxTE52U3pMcHhkby1KM2s3QlFvakZVdmhsZmNYcER2NmNNVkFEMjVEYzVJaDZOWHBEUTlVQ3BveWUweHI1NEdZd2ZranpnaHIyaVBZc3NYd3BPY3pVR0lDb3JuQzZKZ0V5S1VTQTVRY3Y0Yw?oc=5
설악산,구조활동,[산타는서기자] 영암의 작은 설악산 '월출산'…등산 중 응급사고 대처법은?,1,1,매경헬스,2024-06-07,2024-06-07,https://news.google.com/rss/articles/CBMibEFVX3lxTE1xTXJ6clBnLUgySmcxY19faGNDQ21nMVFQNnlzaVlRNkFycmlrMXpQSGtfckN6QnAxZnd0UTFtWU1pLWJYYWZnM1A3OXF3Q0dUdGhfanY0SDRsRWhtbEdUR0FFM0E1eWw3M2hYbQ?oc=5
금정산,기타,범어사 결단… ‘국립공원 금정산’ 8부 능선 넘었다,1,1,부산일보,2024-06-04,2024-06-04,https://news.google.com/rss/articles/CBMidEFVX3lxTE1oSm1yTi1mcERhampXNnNGWDh5MUhqUVZoZzEzNy1DeHc4MlF1UG5ISlEwVDFRSjlUeHlBN19ZX0dpSW5ieFBvb1NLYzY1TkZHb0stdmZaVTNVRmtqSzNOSXZiTWZWM2xDTXNPdXFsMi1NMV9W?oc=5
